Chromosome	Gene-Start	Gene-End	Gene-ID	Gene-Name	Peaks-on-Gene-Body	Mean-Distance-of-Gene-to-Nearest-Peaks	sd	Number-of-Peaks-Associated-with-Gene
14	7970662	7998674	ENSRNOG00000061590	AABR07014298.1	0	7327		1
14	9139112	9382370	ENSRNOG00000061121	Wdfy3	0	12314		1
14	9552864	9562689	ENSRNOG00000002149	Nkx6-1	0	25712		1
14	10684703	10696564	ENSRNOG00000056621	AC099384.2	0	27105		1
14	11092763	11166928	ENSRNOG00000002258	Tmem150c	0	8765		1
14	11253868	11275078	ENSRNOG00000002292	Hnrnpd	0	15870		1
14	11337098	11340104	ENSRNOG00000056502	U6	0	6297		1
14	11487585	11492904	ENSRNOG00000051972	AABR07072374.1	0	16497		1
14	13467234	13470250	ENSRNOG00000048294	AABR07014384.1	0	6951		1
14	13748831	13753660	ENSRNOG00000029397	Gk2	0	15433		1
14	14319028	14322120	ENSRNOG00000055205	U2	0	17630		1
14	14950995	15010550	ENSRNOG00000002070	Mrpl1	0	43997		1
14	15056987	15147086	ENSRNOG00000002075	Cnot6l	0	22515		1
14	15459450	15465261	ENSRNOG00000053903	AABR07014426.1	0	24340		1
14	18229460	18272984	ENSRNOG00000002728	Btc	0	45617		1
14	18730878	18735791	ENSRNOG00000002792	Cxcl2	0	1480		1
14	18743185	18747857	ENSRNOG00000002802	Cxcl1	0	29744		1
14	19141255	19162323	ENSRNOG00000002889	Afp	0	5478		1
14	19864008	20071494	ENSRNOG00000027463	Adamts3	0	23810		1
14	20148413	20195483	ENSRNOG00000003067	Npffr2	0	6918		1
14	20455599	20477128	ENSRNOG00000029004	LOC498339	0	16201		1
14	21037590	21056952	ENSRNOG00000003392	Grsf1	0	16592		1
14	21338101	21354891	ENSRNOG00000023578	Prol1	0	16510		1
14	21702986	21709680	ENSRNOG00000001949	Smr3a	0	12721		1
14	21803235	21812714	ENSRNOG00000001951	Csn3	0	3637		1
14	21930358	21947321	ENSRNOG00000039331	Csn1s2a	0	2080		1
14	21992927	22011708	ENSRNOG00000055596	Csn1s1	0	12093		1
14	22069624	22089748	ENSRNOG00000001957	ste2	0	21826		1
14	22643474	22659365	ENSRNOG00000042588	Ugt2b7	0	10076		1
14	22935021	22953322	ENSRNOG00000042714	RGD1559459	0	18223		1
14	23771010	23773992	ENSRNOG00000059419	AC114117.1	0	4009		1
14	24103454	24125653	ENSRNOG00000002002	Tmprss11b	0	3256		1
14	24127192	24130622	ENSRNOG00000030614	LOC689899	0	979		1
14	24180355	24188763	ENSRNOG00000060037	AABR07014638.1	0	50038		1
14	24840533	24878486	ENSRNOG00000053415	AABR07014649.1	0	177715		1
14	27334711	27337717	ENSRNOG00000055338	U6	0	249713		1
14	28072738	28075743	ENSRNOG00000036377	AABR07014722.1	0	55940		1
14	29231795	29234937	ENSRNOG00000057494	AABR07014739.1	0	14064		1
14	30224979	30227985	ENSRNOG00000056158	U6	0	17781		1
14	31002497	31060659	ENSRNOG00000052631	AABR07014769.1	0	15099		1
14	31554267	31557466	ENSRNOG00000058043	7SK	0	159869		1
14	31648256	31651285	ENSRNOG00000057962	SNORA17	0	12858		1
14	32671384	32676333	ENSRNOG00000058429	AABR07014820.1	0	786		1
14	32854962	32899632	ENSRNOG00000057440	LOC102551339	0	1764		1
14	33352407	33363051	ENSRNOG00000024689	Hopx	0	45209		1
14	34193717	34221361	ENSRNOG00000050100	LOC686911	0	45840		1
14	34321732	34329530	ENSRNOG00000059082	AC116236.1	0	24334		1
14	34555720	34572756	ENSRNOG00000002216	Srd5a3	0	9045		1
14	36979395	37007286	ENSRNOG00000058471	AABR07014897.3	0	915		1
14	37764339	37772459	ENSRNOG00000026091	Slc10a4	0	8742		1
14	37801865	37873451	ENSRNOG00000002271	Slain2	0	4667		1
14	38642885	39115000	ENSRNOG00000002327	Gabrb1	0	11001		1
14	39366130	39369269	ENSRNOG00000057953	Cox7b2	0	22532		1
14	40286874	40289880	ENSRNOG00000061683	U6	0	10676		1
14	41240705	41243732	ENSRNOG00000061473	SNORA17	0	285907		1
14	41386163	41434415	ENSRNOG00000029734	LOC360933	0	23365		1
14	42216154	42223625	ENSRNOG00000025670	Shisa3	0	26776		1
14	42465307	42522420	ENSRNOG00000002246	Slc30a9	0	13509		1
14	42535201	42562574	ENSRNOG00000002254	Tmem33	0	19827		1
14	42711915	42717510	ENSRNOG00000051929	Phox2b	0	28717		1
14	43693662	43696984	ENSRNOG00000033214	AABR07072400.1	0	29417		1
14	45328746	45331763	ENSRNOG00000048183	Mir328b	0	26748		1
14	45394843	45398715	ENSRNOG00000056503	AABR07015015.1	0	47686		1
14	45939609	45942640	ENSRNOG00000058302	SNORA17	0	31811		1
14	46329496	46332444	ENSRNOG00000061254	AABR07015042.1	0	90357		1
14	46521189	46524499	ENSRNOG00000056747	AABR07015055.1	0	41991		1
14	46676605	46679591	ENSRNOG00000054685	pRNA	0	3207		1
14	48629483	48679229	ENSRNOG00000051263	Rn50_14_0488.1	0	64085		1
14	51436695	51440474	ENSRNOG00000022882	AABR07015294.1	0	97297		1
14	53043726	53050065	ENSRNOG00000058705	AABR07015358.1	0	11728		1
14	53796172	53807245	ENSRNOG00000051674	AABR07015399.1	0	38956		1
14	56222199	56225218	ENSRNOG00000056117	SNORA17	0	195783		1
14	56859006	56862022	ENSRNOG00000055601	U4	0	174008		1
14	59197901	59326347	ENSRNOG00000002956	Stim2	0	115703		1
14	59609034	59620283	ENSRNOG00000043124	Cckar	0	4036		1
14	59809126	59812165	ENSRNOG00000057727	AABR07015500.1	0	29236		1
14	60855589	60952588	ENSRNOG00000024454	Ccdc149	0	8991		1
14	62549592	62552621	ENSRNOG00000053119	SNORA17	0	76594		1
14	62627611	62648510	ENSRNOG00000002177	Gnpda2	0	7691		1
14	62686420	62689445	ENSRNOG00000051998	SNORA17	0	57956		1
14	64845877	64849087	ENSRNOG00000056613	7SK	0	17314		1
14	68599741	68610297	ENSRNOG00000059908	AABR07015647.1	0	58543		1
14	68801453	68879026	ENSRNOG00000054916	AABR07015654.1	0	112575		1
14	69898628	69930338	ENSRNOG00000038572	Ncapg	0	10463		1
14	70150483	70163024	ENSRNOG00000027195	Clrn2	0	6885		1
14	71502506	71517029	ENSRNOG00000061697	AC134757.1	0	10708		1
14	72886638	72949807	ENSRNOG00000057056	Rab5a	0	2240		1
14	73672353	73675882	ENSRNOG00000029107	RGD1561694	0	78955		1
14	73735737	73792156	ENSRNOG00000050437	Bod1l1	0	21939		1
14	73886813	73963702	ENSRNOG00000017074	Rab28	0	27215		1
14	75227074	75230068	ENSRNOG00000052324	Y_RNA	0	205876		1
14	75951184	75954214	ENSRNOG00000055664	SNORA17	0	30187		1
14	76270568	76282676	ENSRNOG00000055215	AABR07015784.1	0	21925		1
14	76472570	76477943	ENSRNOG00000059384	AABR07015791.1	0	14458		1
14	77319612	77344264	ENSRNOG00000005633	Zbtb49	0	7537		1
14	77402453	77495310	ENSRNOG00000006139	Stx18	0	62691		1
14	77659785	77666608	ENSRNOG00000054686	AABR07015800.2	0	12793		1
14	78392583	78400705	ENSRNOG00000054484	AABR07015812.2	0	8696		1
14	78424460	78471880	ENSRNOG00000004998	Jakmip1	0	19921		1
14	78546947	78549951	ENSRNOG00000043857	AABR07015814.1	0	21749		1
14	78937503	78965461	ENSRNOG00000061779	Man2b2	0	5305		1
14	80358894	80383638	ENSRNOG00000008898	Trmt44	0	4963		1
14	80729807	80734410	ENSRNOG00000009299	Adra2c	0	44791		1
14	82663749	82700073	ENSRNOG00000005397	Maea	0	25728		1
14	83079782	83084406	ENSRNOG00000052427	AC109660.1	0	195		1
14	84568134	84571210	ENSRNOG00000054570	U4	0	23336		1
14	86068516	86081354	ENSRNOG00000013647	Polm	0	4447		1
14	86748757	86752292	ENSRNOG00000061438	LOC100360491	0	109		1
14	88181593	88222484	ENSRNOG00000055092	AABR07015966.1	0	62517		1
14	90822451	90867317	ENSRNOG00000030665	LOC498414	0	98284		1
14	92804713	92807740	ENSRNOG00000060641	SNORA17	0	75315		1
14	96533682	96540506	ENSRNOG00000053463	AABR07016310.2	0	93295		1
14	97918516	97921521	ENSRNOG00000057361	SNORA44	0	5880		1
14	99526884	99554979	ENSRNOG00000005180	Vstm2a	0	302286		1
14	104391800	104398484	ENSRNOG00000051648	AABR07016566.1	0	8002		1
14	104706248	104716286	ENSRNOG00000061005	AABR07016572.1	0	27050		1
14	104985309	104988418	ENSRNOG00000029052	AABR07016577.1	0	7583		1
14	105047419	105057821	ENSRNOG00000005464	Lgalsl	0	8621		1
14	105477882	105486190	ENSRNOG00000052148	AABR07016589.1	0	14284		1
14	106139875	106142907	ENSRNOG00000060673	SNORA17	0	21277		1
14	107390496	107395885	ENSRNOG00000033346	LOC100361636	0	90116		1
14	108005324	108050160	ENSRNOG00000009935	Xpo1	0	2526		1
14	108623859	108660771	ENSRNOG00000006261	Papolg	0	31230		1
14	110123649	110165035	ENSRNOG00000053953	AABR07016672.1	0	140766		1
14	112298248	112301454	ENSRNOG00000060346	RNaseP_nuc	0	9547		1
14	113502629	113505660	ENSRNOG00000060672	SNORA17	0	75431		1
14	113752785	113755774	ENSRNOG00000036370	AABR07016769.1	0	9587		1
14	114777547	114780553	ENSRNOG00000057932	U6	0	5349		1
14	115314390	115354962	ENSRNOG00000007283	Erlec1	0	4392		1
15	1314309	1317519	ENSRNOG00000057954	7SK	0	67882		1
15	1720314	1723320	ENSRNOG00000056700	U6	0	45081		1
15	2545216	2550543	ENSRNOG00000051560	LOC100909586	0	31458		1
15	3454711	3547102	ENSRNOG00000010765	Vcl	0	46899		1
15	3644269	3653219	ENSRNOG00000010516	Plau	0	33671		1
15	6200329	6589767	ENSRNOG00000014661	Zfp385d	0	59931		1
15	8020134	8023189	ENSRNOG00000056821	U1	0	22536		1
15	8059526	8068380	ENSRNOG00000053848	LOC102552344	0	11021		1
15	8186853	8192652	ENSRNOG00000008140	Rpl15	0	200749		1
15	10262151	10322633	ENSRNOG00000048795	Top2b	0	16968		1
15	10962493	10971127	ENSRNOG00000054415	AABR07017103.1	0	227695		1
15	11042592	11045623	ENSRNOG00000053976	SNORA17	0	16978		1
15	11632259	11814885	ENSRNOG00000005883	Nek10	0	112061		1
15	11910707	11940286	ENSRNOG00000053511	AABR07017113.1	0	67315		1
15	12127752	12131620	ENSRNOG00000021557	Olr1605	0	54954		1
15	12711434	12714768	ENSRNOG00000055977	AABR07017140.1	0	22036		1
15	12837576	12840604	ENSRNOG00000059034	SNORA17	0	9797		1
15	13965913	13975175	ENSRNOG00000061047	AABR07017159.2	0	1026		1
15	14497270	14513228	ENSRNOG00000027383	Sntn	0	45672		1
15	18625464	18634936	ENSRNOG00000039829	Rpp14	0	3665		1
15	18647344	18697533	ENSRNOG00000008167	Abhd6	0	868		1
15	18749618	18885405	ENSRNOG00000009470	Flnb	0	4396		1
15	18917973	18923914	ENSRNOG00000024504	LOC100363368	0	5175		1
15	19035045	19052108	ENSRNOG00000058267	AABR07017237.3	0	29447		1
15	19065683	19069538	ENSRNOG00000053868	AABR07017237.2	0	6863		1
15	19427108	19430511	ENSRNOG00000049099	LOC100361240	0	4910		1
15	19807308	19878808	ENSRNOG00000009102	Fermt2	0	1910		1
15	20031572	20034564	ENSRNOG00000049130	AABR07017259.1	0	38037		1
15	20430004	20436114	ENSRNOG00000061896	AABR07017269.1	0	28206		1
15	23550728	23565035	ENSRNOG00000009785	Cdkn3	0	11530		1
15	24472330	24475331	ENSRNOG00000058452	U6	0	39732		1
15	24786943	24790006	ENSRNOG00000061398	U1	0	23395		1
15	26031391	26053253	ENSRNOG00000014192	Naa30	0	35393		1
15	26254842	26265350	ENSRNOG00000058949	AABR07017540.1	0	36844		1
15	26854770	26858641	ENSRNOG00000012497	Olr1626	0	2972		1
15	26938440	26942311	ENSRNOG00000012515	Olr1630	0	19290		1
15	27000373	27004226	ENSRNOG00000012522	Olr1608	0	15775		1
15	27031018	27034898	ENSRNOG00000012526	Olr1609	0	13703		1
15	27344331	27348166	ENSRNOG00000048856	Olr1619	0	1333		1
15	27419554	27423440	ENSRNOG00000008800	Olr1621	0	1956		1
15	27498524	27502398	ENSRNOG00000046582	Olr1632	0	18403		1
15	27651831	27655717	ENSRNOG00000053992	LOC103690304	0	12084		1
15	27697862	27718408	ENSRNOG00000008850	Ttc5	0	13864		1
15	27964304	27970758	ENSRNOG00000029516	Rnase9	0	5306		1
15	28103203	28106606	ENSRNOG00000025562	Ang2	0	1205		1
15	28125678	28129036	ENSRNOG00000057064	Rnase1l2	0	2565		1
15	28292968	28298184	ENSRNOG00000010375	Slc39a2	0	3017		1
15	28322546	28325907	ENSRNOG00000039500	Rnase13	0	3494		1
15	28486117	28519753	ENSRNOG00000011621	Hnrnpc	0	13319		1
15	29464726	29468207	ENSRNOG00000046292	AABR07017635.1	0	2394		1
15	29648411	29655111	ENSRNOG00000058787	AABR07017649.2	0	4413		1
15	29671578	29674991	ENSRNOG00000047274	LOC100911282	0	810		1
15	30733521	30736948	ENSRNOG00000060389	AABR07017763.2	0	28323		1
15	30810176	30813594	ENSRNOG00000046840	AABR07017768.1	0	407		1
15	30838753	30842166	ENSRNOG00000059778	LOC100911282	0	3155		1
15	31069940	31073115	ENSRNOG00000055146	AABR07017786.1	0	3686		1
15	31240697	31244030	ENSRNOG00000048413	LOC100360891	0	13371		1
15	31349364	31353045	ENSRNOG00000051907	AABR07017818.1	0	17956		1
15	31414747	31418276	ENSRNOG00000051728	AABR07017824.2	0	1749		1
15	31717466	31720822	ENSRNOG00000048203	AABR07017838.2	0	2179		1
15	31892823	31896239	ENSRNOG00000053749	AABR07017855.1	0	7362		1
15	31986641	31990125	ENSRNOG00000050388	AABR07017868.2	0	2243		1
15	32134245	32137990	ENSRNOG00000042156	AABR07017874.1	0	7247		1
15	32157964	32161390	ENSRNOG00000052759	AABR07017875.1	0	1411		1
15	32186336	32189761	ENSRNOG00000061789	AABR07017878.1	0	8938		1
15	32924229	32928073	ENSRNOG00000053618	Olr1646	0	12328		1
15	33155992	33168295	ENSRNOG00000012046	Prmt5	0	10994		1
15	33475748	33479856	ENSRNOG00000052228	AC115371.2	0	7350		1
15	33768095	33777509	ENSRNOG00000025589	Jph4	0	13092		1
15	33965559	33968565	ENSRNOG00000052683	U6	0	44436		1
15	34360474	34366481	ENSRNOG00000020189	Tinf2	0	2720		1
15	35263218	35267241	ENSRNOG00000048542	LOC100910060	0	21220		1
15	35758988	35762847	ENSRNOG00000055935	Olr1286	0	22190		1
15	35787028	35790872	ENSRNOG00000052267	Olr1285	0	9830		1
15	36212207	36216066	ENSRNOG00000060632	Olr1291	0	26735		1
15	36286285	36290096	ENSRNOG00000052895	Olr1292	0	22087		1
15	36563095	36590671	ENSRNOG00000020685	Atp12a	0	3297		1
15	37416485	37419858	ENSRNOG00000032148	RGD1565170	0	7543		1
15	37456444	37459476	ENSRNOG00000054532	AABR07018053.1	0	33125		1
15	39636110	39669973	ENSRNOG00000021712	Rcbtb1	0	9228		1
15	39693342	39707608	ENSRNOG00000053915	Phf11	0	6744		1
15	40478213	40482532	ENSRNOG00000060223	AABR07018115.3	0	15615		1
15	40556532	40597809	ENSRNOG00000012918	Mtmr6	0	7192		1
15	40662641	40667673	ENSRNOG00000013623	Amer2	0	13443		1
15	41406095	41410291	ENSRNOG00000051452	AABR07018124.2	0	15910		1
15	41445664	41530898	ENSRNOG00000014509	Sacs	0	13666		1
15	41960669	41963663	ENSRNOG00000051849	AABR07018128.1	0	100738		1
15	42192020	42209022	ENSRNOG00000056918	LOC102547734	0	22022		1
15	42519708	42553898	ENSRNOG00000015939	Ccdc25	0	18703		1
15	43005508	43026352	ENSRNOG00000053334	Stmn4	0	29049		1
15	43477129	43545339	ENSRNOG00000009625	Dpysl2	0	40531		1
15	43579620	43590180	ENSRNOG00000009815	Pnma2	0	422		1
15	44772257	44776061	ENSRNOG00000061107	AABR07018170.1	0	15859		1
15	44854810	44863004	ENSRNOG00000013916	Nefm	0	8412		1
15	45419610	45465392	ENSRNOG00000009192	Rnaseh2b	0	6212		1
15	46295706	46299643	ENSRNOG00000058716	AABR07018191.1	0	11108		1
15	46491803	46512709	ENSRNOG00000056292	AABR07018197.1	0	16405		1
15	46692883	46721652	ENSRNOG00000011560	Mtmr9	0	2749		1
15	47488394	47802424	ENSRNOG00000012440	Msra	0	59977		1
15	47961898	47964882	ENSRNOG00000035471	Mir124-1	0	5700		1
15	48600766	48672657	ENSRNOG00000047211	Fzd3	0	29768		1
15	48671980	48723853	ENSRNOG00000014003	Fbxo16	0	11548		1
15	48804728	48835685	ENSRNOG00000014231	Pnoc	0	9116		1
15	48942371	49007458	ENSRNOG00000014291	Elp3	0	40373		1
15	49418446	49469574	ENSRNOG00000014054	Adam7	0	31048		1
15	49664980	49669288	ENSRNOG00000031720	AABR07018269.1	0	2182		1
15	49772373	49775578	ENSRNOG00000060272	AABR07018272.1	0	41775		1
15	49950369	49954104	ENSRNOG00000048743	Rn50_15_0537.1	0	76171		1
15	49996560	50000296	ENSRNOG00000050211	Rn50_15_0538.1	0	89105		1
15	50300800	50312535	ENSRNOG00000060640	AABR07018290.1	0	6266		1
15	50888727	50903662	ENSRNOG00000015075	Stc1	0	147729		1
15	51220554	51251287	ENSRNOG00000016321	Entpd4	0	18914		1
15	51464332	51487885	ENSRNOG00000017373	Rhobtb2	0	2516		1
15	52218178	52228206	ENSRNOG00000011323	Lgi3	0	795		1
15	55031633	55073937	ENSRNOG00000015054	Rcbtb2	0	58435		1
15	55254206	55280113	ENSRNOG00000016271	Itm2b	0	30408		1
15	55404143	55417315	ENSRNOG00000017170	Med4	0	16545		1
15	57449729	57452704	ENSRNOG00000048355	AABR07018434.2	0	7531		1
15	57449897	57452869	ENSRNOG00000046524	AABR07018434.1	0	4732		1
15	57642077	57653441	ENSRNOG00000047413	Spert	0	7560		1
15	58168567	58202470	ENSRNOG00000001033	Nufip1	0	8531		1
15	59209329	59218203	ENSRNOG00000022094	Lacc1	0	146931		1
15	59675765	59885011	ENSRNOG00000047817	Enox1	0	106767		1
15	59989631	60059110	ENSRNOG00000009063	Dnajc15	0	33633		1
15	60482027	60515104	ENSRNOG00000049547	Tnfsf11	0	86629		1
15	62196560	62203237	ENSRNOG00000013101	Pcdh8	0	6564		1
15	62236740	62241372	ENSRNOG00000057305	AABR07018503.1	0	26829		1
15	62404473	62429949	ENSRNOG00000013280	Olfm4	0	11052		1
15	65194690	65197654	ENSRNOG00000047865	AABR07018574.1	0	92147		1
15	66163129	66166352	ENSRNOG00000038122	AABR07018627.1	0	14049		1
15	66477165	66480196	ENSRNOG00000055101	SNORA17	0	49605		1
15	66963722	66966814	ENSRNOG00000060835	U3	0	13587		1
15	67089904	67093526	ENSRNOG00000033366	AABR07018646.1	0	34075		1
15	69575628	69578617	ENSRNOG00000060682	U6	0	18784		1
15	72055193	72079583	ENSRNOG00000060781	AABR07018764.1	0	88418		1
15	73121297	73124328	ENSRNOG00000056399	SNORA17	0	103899		1
15	75316444	75409108	ENSRNOG00000059235	AABR07018837.1	0	6693		1
15	76116166	76119193	ENSRNOG00000054766	SNORA17	0	130368		1
15	76788415	76791698	ENSRNOG00000057059	AABR07018857.1	0	121617		1
15	79318244	79321271	ENSRNOG00000057109	SNORA2	0	364446		1
15	81576388	81579779	ENSRNOG00000022492	RGD1559682	0	447590		1
15	82080167	82083925	ENSRNOG00000008814	AABR07018970.1	0	36969		1
15	83941240	83947807	ENSRNOG00000057930	AABR07019019.1	0	30042		1
15	84323970	84750925	ENSRNOG00000009145	Klf12	0	14276		1
15	84874094	84877122	ENSRNOG00000058181	SNORA17	0	30296		1
15	85236146	85239121	ENSRNOG00000059298	U6	0	36880		1
15	85773673	85776701	ENSRNOG00000054611	SNORA61	0	173675		1
15	86818816	86821847	ENSRNOG00000060935	SNORA17	0	28018		1
15	87884383	87906974	ENSRNOG00000024125	Slain1	0	35227		1
15	88631294	88672749	ENSRNOG00000009690	Rnf219	0	33452		1
15	88741869	88744875	ENSRNOG00000054276	U6	0	12071		1
15	89266210	89341723	ENSRNOG00000009836	Rbm26	0	35612		1
15	89347518	89350805	ENSRNOG00000032106	AABR07019102.1	0	1320		1
15	89806061	89810478	ENSRNOG00000058401	AABR07019116.2	0	43523		1
15	90666201	90687688	ENSRNOG00000052807	AABR07019137.1	0	44713		1
15	95052619	95187824	ENSRNOG00000058463	AABR07019230.1	0	127977		1
15	95882087	95885056	ENSRNOG00000048381	AABR07019243.1	0	8745		1
15	97127801	97130804	ENSRNOG00000061494	U6	0	26997		1
15	97418259	97422394	ENSRNOG00000057671	AABR07019269.2	0	264807		1
15	98616841	98621913	ENSRNOG00000059549	LOC102549993	0	123243		1
15	99197009	99200015	ENSRNOG00000059530	U6	0	98811		1
15	103318768	103342640	ENSRNOG00000009661	Tgds	0	9370		1
15	103439712	103443430	ENSRNOG00000052579	AABR07019386.1	0	8571		1
15	104005136	104008169	ENSRNOG00000057363	SNORA17	0	42138		1
15	104446223	104449969	ENSRNOG00000037886	AABR07019412.1	0	193232		1
15	104927821	104930827	ENSRNOG00000060446	U6	0	423		1
15	105200564	105206251	ENSRNOG00000056339	AABR07019432.1	0	1166		1
15	105368664	105371665	ENSRNOG00000046145	AABR07019437.1	0	11936		1
15	105843350	105850278	ENSRNOG00000061422	AABR07019442.3	0	12152		1
15	105849142	105879166	ENSRNOG00000051564	Rap2a	0	26035		1
15	108284053	108434029	ENSRNOG00000012710	Ubac2	0	14455		1
15	108450747	108457308	ENSRNOG00000013835	Timm8a2	0	25893		1
15	108954048	108957412	ENSRNOG00000029824	AC123185.1	0	5250		1
15	109412829	109415857	ENSRNOG00000053495	SNORA44	0	104944		1
15	109735095	110049104	ENSRNOG00000004752	Nalcn	0	65297		1
16	618095	627068	ENSRNOG00000051956	AABR07024473.1	0	28933		1
16	755003	762575	ENSRNOG00000010189	Rps24	0	28826		1
16	2059213	2062382	ENSRNOG00000056629	AABR07024500.1	0	1015		1
16	2563020	2604503	ENSRNOG00000013574	Appl1	0	10898		1
16	3111281	3114281	ENSRNOG00000058140	U6	0	50720		1
16	3866708	3914548	ENSRNOG00000010984	Anxa11	0	20053		1
16	4467068	4490360	ENSRNOG00000015618	Wnt5a	0	98641		1
16	6539816	6588119	ENSRNOG00000016015	Dcp1a	0	1618		1
16	6776881	6895799	ENSRNOG00000016645	Sfmbt1	0	13483		1
16	7433234	7472307	ENSRNOG00000019273	Capn7	0	7436		1
16	8277875	8301352	ENSRNOG00000039786	Msmb	0	15477		1
16	8731635	8805110	ENSRNOG00000030017	Ercc6	0	291		1
16	9446167	9449189	ENSRNOG00000057503	SNORA17	0	3012		1
16	9730322	9733337	ENSRNOG00000061340	SNORA63	0	10664		1
16	9833759	9836774	ENSRNOG00000052366	SNORA63	0	16027		1
16	9893627	9900044	ENSRNOG00000055192	AABR07024641.1	0	19229		1
16	10105186	10112609	ENSRNOG00000056373	AABR07024648.2	0	55188		1
16	10161528	10167032	ENSRNOG00000051628	AABR07024648.1	0	12730		1
16	10942841	10954949	ENSRNOG00000053893	Opn4	0	17252		1
16	11214236	11217348	ENSRNOG00000049047	Rpl38-ps3	0	46638		1
16	12122450	12126665	ENSRNOG00000055022	AABR07024682.1	0	20936		1
16	13948016	13951434	ENSRNOG00000030299	AABR07024742.1	0	11967		1
16	13981678	13984684	ENSRNOG00000059118	U6	0	880		1
16	14094558	14212849	ENSRNOG00000022781	Ccser2	0	17560		1
16	14371031	14385041	ENSRNOG00000013961	Ghitm	0	27960		1
16	14466153	14469172	ENSRNOG00000059707	SNORA17	0	47629		1
16	15105339	15113985	ENSRNOG00000039601	LOC100913033	0	243016		1
16	15764132	15801374	ENSRNOG00000033894	Nrg3	0	79427		1
16	19125324	19203503	ENSRNOG00000013502	Eps15l1	0	6898		1
16	19321116	19333330	ENSRNOG00000014600	Cib3	0	3518		1
16	21175738	21269004	ENSRNOG00000022173	Gatad2a	0	4540		1
16	21363601	21382731	ENSRNOG00000010776	Atp13a1	0	3870		1
16	22410234	22413625	ENSRNOG00000012174	RGD1559708	0	3636		1
16	22616888	22649906	ENSRNOG00000055331	Ints10	0	15695		1
16	24976127	24997506	ENSRNOG00000014188	Tma16	0	3729		1
16	25143113	25146132	ENSRNOG00000054526	U6	0	87869		1
16	25806981	25809983	ENSRNOG00000051395	U6	0	45218		1
16	26079758	26100779	ENSRNOG00000055076	AABR07025023.1	0	132760		1
16	26106769	26109731	ENSRNOG00000059816	U7	0	91470		1
16	29427923	29430929	ENSRNOG00000052495	U6	0	3525		1
16	31624363	31627343	ENSRNOG00000047260	AABR07025288.1	0	14058		1
16	33973644	33976650	ENSRNOG00000053676	U6	0	219151		1
16	35570658	35803479	ENSRNOG00000038976	Galntl6	0	18722		1
16	37497617	37502737	ENSRNOG00000058908	AC135696.1	0	36264		1
16	38804781	38807769	ENSRNOG00000046180	AABR07025476.1	0	309783		1
16	39379009	39382014	ENSRNOG00000053224	U6	0	102387		1
16	39960649	39972932	ENSRNOG00000048035	Spata4	0	3051		1
16	45084963	45093384	ENSRNOG00000052847	AABR07025673.1	0	450817		1
16	46025517	46028753	ENSRNOG00000059294	AABR07025689.1	0	347719		1
16	46125373	46128403	ENSRNOG00000059735	SNORA17	0	19798		1
16	47054958	47057988	ENSRNOG00000056304	SNORA17	0	57560		1
16	47536314	47539876	ENSRNOG00000031521	Cldn24	0	25725		1
16	47663416	47669593	ENSRNOG00000022736	Cdkn2aip	0	32818		1
16	48844512	48865604	ENSRNOG00000010475	Casp3	0	38514		1
16	48936956	49005646	ENSRNOG00000010633	Acsl1	0	8155		1
16	49064023	49067049	ENSRNOG00000059902	SNORA26	0	5152		1
16	49161129	49167825	ENSRNOG00000054453	AABR07072511.1	0	42931		1
16	49183160	49187793	ENSRNOG00000010785	Helt	0	30608		1
16	49871726	49874757	ENSRNOG00000054601	SNORA17	0	44444		1
16	50014457	50031714	ENSRNOG00000021726	Tlr3	0	41659		1
