Chromosome	Gene-Start	Gene-End	Gene-ID	Gene-Name	Peaks-on-Gene-Body	Mean-Distance-of-Gene-to-Nearest-Peaks	sd	Number-of-Peaks-Associated-with-Gene
13	33030702	33036560	ENSMUSG00000113726	Gm36099	0	6241		1
13	33393761	33405785	ENSMUSG00000071452	Gm11397	0	16216		1
13	34393224	34396524	ENSMUSG00000113843	Gm6129	0	17026		1
13	34865295	34868577	ENSMUSG00000114127	Gm8231	0	17497		1
13	37451712	37455208	ENSMUSG00000099847	Gm29458	0	393		1
13	37480385	37483650	ENSMUSG00000114573	Gm47732	0	4951		1
13	37561445	37566972	ENSMUSG00000114724	Gm47751	0	2047		1
13	37580271	37583064	ENSMUSG00000114718	Gm47753	0	15137		1
13	37684425	37688425	ENSMUSG00000114546	Gm49350	0	3427		1
13	37696806	37700158	ENSMUSG00000114259	Gm49351	0	20843		1
13	38269888	38272609	ENSMUSG00000114799	Gm47978	0	290		1
13	39438565	39450171	ENSMUSG00000114512	Gm47348	0	31367		1
13	40531570	40534447	ENSMUSG00000114215	Gm47038	0	7154		1
13	40844739	40848054	ENSMUSG00000114560	Gm35160	0	3347		1
13	41647443	41657277	ENSMUSG00000054258	Gm5082	0	46524		1
13	41762648	41849684	ENSMUSG00000058022	Adtrp	0	12650		1
13	43946879	43953199	ENSMUSG00000113671	Gm2233	0	7202		1
13	44010092	44020522	ENSMUSG00000113252	Gm33489	0	17479		1
13	44148595	44152453	ENSMUSG00000113458	Gm33684	0	1397		1
13	45025752	45028355	ENSMUSG00000065656	Gm23104	0	2154		1
13	45097957	45118230	ENSMUSG00000113553	Gm40932	0	26771		1
13	45429002	45431831	ENSMUSG00000113446	Gm47455	0	13970		1
13	45963253	45967008	ENSMUSG00000038152	5033430I15Rik	0	38193		1
13	46058597	46069265	ENSMUSG00000113860	Gm45949	0	18999		1
13	46174928	46193046	ENSMUSG00000062282	Gm10113	0	6730		1
13	46944690	46947693	ENSMUSG00000114449	Gm48325	0	6892		1
13	47665550	47668892	ENSMUSG00000114509	4930471G24Rik	0	101352		1
13	47908435	47934801	ENSMUSG00000114959	G630093K05Rik	0	58837		1
13	48271913	48275884	ENSMUSG00000097326	A330048O09Rik	0	315		1
13	50696312	50703935	ENSMUSG00000094918	Gm8765	0	9666		1
13	50858834	50862156	ENSMUSG00000113509	Gm19009	0	61645		1
13	51012086	51014711	ENSMUSG00000084609	Gm22199	0	59088		1
13	51204763	51208111	ENSMUSG00000113521	Gm29787	0	22090		1
13	51336921	51340207	ENSMUSG00000113426	Gm6056	0	8523		1
13	51643232	51651160	ENSMUSG00000062248	Cks2	0	15034		1
13	51763294	51765901	ENSMUSG00000092648	Gm23566	0	31500		1
13	52964121	52966732	ENSMUSG00000065771	n-R5s54	0	1923		1
13	54050683	54057705	ENSMUSG00000021478	Drd1	0	12085		1
13	54619784	54664563	ENSMUSG00000025873	Faf2	0	1038		1
13	54926263	54932256	ENSMUSG00000087335	4930526F13Rik	0	345		1
13	55691124	55704000	ENSMUSG00000045767	B230219D22Rik	0	1526		1
13	56165600	56168222	ENSMUSG00000077799	Gm25148	0	2602		1
13	57237847	57240755	ENSMUSG00000114363	Gm48174	0	147649		1
13	58441021	58445080	ENSMUSG00000114654	Gm47918	0	37721		1
13	60329449	60334251	ENSMUSG00000114460	Gm10779	0	11150		1
13	60422256	60436731	ENSMUSG00000114274	Gm35333	0	17858		1
13	60528796	60531409	ENSMUSG00000080666	Gm25000	0	14998		1
13	62320396	62323164	ENSMUSG00000113107	Gm3338	0	1837		1
13	62944061	62951442	ENSMUSG00000113057	Gm48812	0	2263		1
13	63728149	63735099	ENSMUSG00000114071	Gm47390	0	1902		1
13	63945381	63948521	ENSMUSG00000113340	Gm7695	0	39280		1
13	66005737	66008917	ENSMUSG00000055763	Rybp-ps	0	4284		1
13	69702332	69741889	ENSMUSG00000052981	Ube2ql1	0	1712		1
13	69809414	69818094	ENSMUSG00000097033	Gm26819	0	3107		1
13	70880948	70885003	ENSMUSG00000021600	8030423J24Rik	0	2150		1
13	71067980	71073726	ENSMUSG00000102303	Gm38191	0	46382		1
13	73231395	73234237	ENSMUSG00000113952	Rpl31-ps2	0	36397		1
13	74531526	74535083	ENSMUSG00000113660	Gm5626	0	528		1
13	74637568	74693701	ENSMUSG00000021583	Erap1	0	5370		1
13	75766068	75768697	ENSMUSG00000077449	Gm23127	0	10104		1
13	87233939	87236594	ENSMUSG00000114856	Gm47642	0	63141		1
13	91879900	92133656	ENSMUSG00000021708	Rasgrf2	0	14545		1
13	92717362	92720327	ENSMUSG00000114631	Gm5199	0	3074		1
13	93040213	93146724	ENSMUSG00000047419	Cmya5	0	14015		1
13	94645399	94649344	ENSMUSG00000113598	Gm48287	0	14457		1
13	97374234	97380965	ENSMUSG00000114425	Gm33447	0	12436		1
13	97541212	97545335	ENSMUSG00000114837	Gm48090	0	3866		1
13	98246345	98265041	ENSMUSG00000041747	Utp15	0	1947		1
13	98558354	98560961	ENSMUSG00000093116	Gm22698	0	11040		1
13	98607911	98619662	ENSMUSG00000114521	Gm48050	0	11313		1
13	98634478	98639410	ENSMUSG00000046082	Tmem174	0	1391		1
13	99039898	99042650	ENSMUSG00000089488	Gm24733	0	4151		1
13	99897989	99903091	ENSMUSG00000021647	Cartpt	0	41591		1
13	100778150	100788570	ENSMUSG00000041431	Ccnb1	0	1631		1
13	100802148	100835427	ENSMUSG00000021629	Slc30a5	0	574		1
13	101038102	101041246	ENSMUSG00000096722	Hmgb1-ps9	0	48155		1
13	102562687	102592285	ENSMUSG00000114846	Gm29927	0	31289		1
13	102602533	102607403	ENSMUSG00000114730	Gm47014	0	33398		1
13	104285835	104497195	ENSMUSG00000046169	Adamts6	0	50806		1
13	106746570	106763579	ENSMUSG00000114422	Gm30411	0	87972		1
13	107061693	107099752	ENSMUSG00000114311	Gm31452	0	11249		1
13	107685397	107692673	ENSMUSG00000102000	1700006H21Rik	0	7199		1
13	107828610	107831280	ENSMUSG00000093334	Gm22118	0	71521		1
13	107994285	108005169	ENSMUSG00000114627	B230220B15Rik	0	52687		1
13	110352116	110359199	ENSMUSG00000046006	Gapt	0	13202		1
13	111017023	111020821	ENSMUSG00000114747	Gm48547	0	66380		1
13	111881893	111886177	ENSMUSG00000082433	Gm9025	0	2095		1
13	112428934	112438596	ENSMUSG00000114468	Gm48879	0	205		1
13	113106073	113108831	ENSMUSG00000051002	Gm9848	0	9770		1
13	114816236	114832775	ENSMUSG00000015536	Mocs2	0	19638		1
13	116801595	116840178	ENSMUSG00000114290	4930435F18Rik	0	423		1
13	119268986	119271604	ENSMUSG00000105411	Gm44488	0	79388		1
13	119654962	119657858	ENSMUSG00000114301	Gm48300	0	3743		1
14	4755222	4758319	ENSMUSG00000091221	Gm3084	0	1624		1
14	5437565	5457467	ENSMUSG00000094825	Gm3194	0	2334		1
14	7640395	7645972	ENSMUSG00000063277	Gm10128	0	12629		1
14	8212140	8224063	ENSMUSG00000021752	Kctd6	0	1742		1
14	8348437	8380754	ENSMUSG00000021749	Oit1	0	839		1
14	8924972	8928180	ENSMUSG00000114464	Gm18071	0	116621		1
14	17119503	17122600	ENSMUSG00000114769	Gm48312	0	111601		1
14	19291662	19294529	ENSMUSG00000114877	Gm33022	0	8472		1
14	20648607	20658540	ENSMUSG00000068697	Myoz1	0	409		1
14	20792239	20797060	ENSMUSG00000114241	Gm30108	0	6941		1
14	20855514	20858421	ENSMUSG00000114728	Gm6128	0	29580		1
14	24086877	24089430	ENSMUSG00000105723	Mir7210	0	15171		1
14	24291214	24310466	ENSMUSG00000038925	E330034G19Rik	0	7535		1
14	24375153	24379252	ENSMUSG00000114567	Gm47774	0	9949		1
14	25066404	25076444	ENSMUSG00000114924	Gm38408	0	406		1
14	26992416	27002829	ENSMUSG00000040726	Hesx1	0	13618		1
14	27527251	27529848	ENSMUSG00000064836	Gm25697	0	9053		1
14	30570149	30572708	ENSMUSG00000093156	Mir3076	0	3093		1
14	32375568	32390391	ENSMUSG00000072473	1700024G13Rik	0	12170		1
14	34137448	34140315	ENSMUSG00000115101	Gm7778	0	2050		1
14	34343281	34346083	ENSMUSG00000115431	Gm3219	0	1318		1
14	36855429	36858044	ENSMUSG00000065894	n-R5s46	0	1757		1
14	37222869	37225501	ENSMUSG00000077306	Gm22469	0	19900		1
14	41483732	41491485	ENSMUSG00000090505	Gm3486	0	334		1
14	42175204	42180006	ENSMUSG00000090476	Gm17166	0	3406		1
14	43040970	43046446	ENSMUSG00000090396	Gm6536	0	10172		1
14	43273036	43306511	ENSMUSG00000115483	AC166344.1	0	838		1
14	43398651	43402147	ENSMUSG00000115213	Gm49315	0	53		1
14	43499511	43503007	ENSMUSG00000115511	Gm49072	0	9313		1
14	45442254	45449073	ENSMUSG00000115209	Gm34250	0	10256		1
14	46385519	46389782	ENSMUSG00000086746	Gm15222	0	7619		1
14	47319910	47323056	ENSMUSG00000115728	Gm49190	0	1745		1
14	47567526	47570274	ENSMUSG00000115571	Gm6616	0	8927		1
14	47754592	47759498	ENSMUSG00000115719	4930538L07Rik	0	794		1
14	47896851	47944689	ENSMUSG00000115609	4930447J18Rik	0	5712		1
14	48078875	48081752	ENSMUSG00000062081	Gm6055	0	2677		1
14	50905978	50926893	ENSMUSG00000006289	Osgep	0	1380		1
14	51037959	51043869	ENSMUSG00000052382	Rnase9	0	9761		1
14	53335122	53338139	ENSMUSG00000096038	Trav13n-3	0	1924		1
14	54449458	54452064	ENSMUSG00000096030	Gm24424	0	2337		1
14	55276334	55282687	ENSMUSG00000114987	Gm49022	0	936		1
14	55349284	55352690	ENSMUSG00000115125	Gm6852	0	10886		1
14	55784495	55790865	ENSMUSG00000022221	Ripk3	0	4936		1
14	57033960	57060100	ENSMUSG00000048582	Gja3	0	14101		1
14	57098100	57106702	ENSMUSG00000046352	Gjb2	0	16302		1
14	58878333	58882228	ENSMUSG00000098157	Gm9022	0	22135		1
14	59132540	59144893	ENSMUSG00000021977	1700129C05Rik	0	20342		1
14	60595661	60598902	ENSMUSG00000114408	Gm47810	0	13899		1
14	61035960	61077302	ENSMUSG00000115627	AC124555.1	0	19699		1
14	61283280	61286788	ENSMUSG00000114920	Gm19097	0	7282		1
14	61681510	61686156	ENSMUSG00000104187	Gm37820	0	58845		1
14	62275731	62295047	ENSMUSG00000048281	Dleu7	0	15933		1
14	63044991	63058649	ENSMUSG00000054763	Defb42	0	1752		1
14	64074938	64092162	ENSMUSG00000034623	Prss55	0	16940		1
14	65803837	65818322	ENSMUSG00000022033	Pbk	0	9239		1
14	66935365	66939236	ENSMUSG00000104220	4930578I07Rik	0	9365		1
14	67474873	67502579	ENSMUSG00000114744	Gm38409	0	5875		1
14	67564850	67567481	ENSMUSG00000077647	Gm24981	0	23652		1
14	67672677	67677106	ENSMUSG00000093726	Gm20667	0	9679		1
14	68043928	68053330	ENSMUSG00000114621	Gm31107	0	61130		1
14	68605527	68657842	ENSMUSG00000014725	Adam28	0	2959		1
14	68872835	68875629	ENSMUSG00000114679	Gm47256	0	8972		1
14	70017731	70059367	ENSMUSG00000114446	Gm33524	0	5434		1
14	70358187	70360941	ENSMUSG00000058745	Gm9174	0	1589		1
14	72900159	72903136	ENSMUSG00000115475	Gm49295	0	11161		1
14	76758131	76762717	ENSMUSG00000115709	4930431P22Rik	0	15733		1
14	76778827	76784712	ENSMUSG00000115817	Gm30246	0	6689		1
14	78310726	78313340	ENSMUSG00000092774	Gm26197	0	11061		1
14	78459292	78462318	ENSMUSG00000115450	Gm4821	0	68094		1
14	78818981	78821697	ENSMUSG00000115305	Gm30584	0	18383		1
14	86511115	86514071	ENSMUSG00000115776	Gm49158	0	1517		1
14	100416483	100419114	ENSMUSG00000094585	Gm26367	0	48085		1
14	103692483	103701442	ENSMUSG00000089707	Slain1os	0	42759		1
14	105183524	105186385	ENSMUSG00000115831	Gm48937	0	2816		1
14	106092734	106095482	ENSMUSG00000115800	Frg2f4	0	87736		1
14	107524974	107528244	ENSMUSG00000115510	Gm9334	0	128376		1
14	110159835	110162445	ENSMUSG00000065102	n-R5s50	0	131756		1
14	111349289	111352233	ENSMUSG00000115461	Gm48988	0	30368		1
14	113312608	113317254	ENSMUSG00000058126	Tpm3-rs7	0	17547		1
14	118727294	118737145	ENSMUSG00000098630	Gm27198	0	12056		1
14	121385005	121387956	ENSMUSG00000115666	Gm49031	0	16645		1
14	122032674	122038920	ENSMUSG00000071229	Timm8a2	0	2481		1
14	122473435	122480352	ENSMUSG00000061524	Zic2	0	849		1
15	3216891	3221698	ENSMUSG00000114999	Gm7962	0	4693		1
15	5712034	5714803	ENSMUSG00000115185	Gm18715	0	26236		1
15	6297788	6441212	ENSMUSG00000022150	Dab2	0	8390		1
15	12284669	12287953	ENSMUSG00000115594	Gm46497	0	8648		1
15	12764672	12767375	ENSMUSG00000115119	Gm17756	0	10026		1
15	25528379	25595091	ENSMUSG00000115204	Gm36642	0	30581		1
15	31037128	31043831	ENSMUSG00000115474	4930430F21Rik	0	12970		1
15	31193705	31196338	ENSMUSG00000077468	Gm26416	0	42907		1
15	31520424	31523273	ENSMUSG00000115224	Gm49215	0	10728		1
15	31730399	31735638	ENSMUSG00000115589	Gm18003	0	15801		1
15	34010652	34013522	ENSMUSG00000115605	Gm9643	0	13654		1
15	34288319	34290870	ENSMUSG00000084738	Gm25809	0	1131		1
15	36581544	36584169	ENSMUSG00000105494	Gm44310	0	4346		1
15	36627160	36630491	ENSMUSG00000115037	Gm49262	0	2762		1
15	37180845	37184701	ENSMUSG00000115621	Gm8664	0	100		1
15	37892495	37901716	ENSMUSG00000115326	Gm35019	0	6097		1
15	38077102	38080063	ENSMUSG00000115771	Gm49312	0	12538		1
15	38932571	38940622	ENSMUSG00000114994	Gm49097	0	20179		1
15	43864146	43872036	ENSMUSG00000054409	Tmem74	0	10765		1
15	47518338	47523145	ENSMUSG00000115707	Gm2267	0	16656		1
15	52443122	52450261	ENSMUSG00000115241	Gm41322	0	2924		1
15	58982136	58989405	ENSMUSG00000115062	4930544F09Rik	0	104996		1
15	64815694	64938496	ENSMUSG00000094296	Gm21798	0	6505		1
15	67871828	67874567	ENSMUSG00000115875	AC109244.1	0	17434		1
15	68340708	68343289	ENSMUSG00000065437	Mir30d	0	99512		1
15	71307834	71311811	ENSMUSG00000116355	AC144732.1	0	24236		1
15	74079734	74083511	ENSMUSG00000075609	Gm7935	0	19536		1
15	75966727	75970335	ENSMUSG00000116120	AC116487.1	0	5329		1
15	76536832	76545108	ENSMUSG00000022560	Slc52a2	0	6093		1
15	78172461	78175351	ENSMUSG00000116697	AL589692.1	0	3450		1
15	78367248	78369857	ENSMUSG00000070235	Gm26329	0	1544		1
15	79062661	79066448	ENSMUSG00000115887	AL589670.2	0	153		1
15	79094323	79097057	ENSMUSG00000092974	Gm25072	0	944		1
15	79841163	79847263	ENSMUSG00000115971	AC113595.2	0	7138		1
15	79871869	79877723	ENSMUSG00000116283	AC113595.3	0	1278		1
15	81208225	81211160	ENSMUSG00000116122	AC102334.2	0	10241		1
15	81842846	81845713	ENSMUSG00000069439	Gm8444	0	4448		1
15	82402346	82409195	ENSMUSG00000094806	Cyp2d10	0	1948		1
15	82420951	82425447	ENSMUSG00000116419	AC113593.4	0	3353		1
15	85508812	85511719	ENSMUSG00000063548	Gm4825	0	6082		1
15	86183728	86187652	ENSMUSG00000086424	Gm15569	0	549		1
15	87795350	87797943	ENSMUSG00000098938	Mir6393	0	76658		1
15	88598302	88602169	ENSMUSG00000054117	Zdhhc25	0	42904		1
15	88889280	88893525	ENSMUSG00000093394	Gm20621	0	6282		1
15	89320720	89325231	ENSMUSG00000054136	Adm2	0	570		1
15	89427589	89431368	ENSMUSG00000079242	C730034F03Rik	0	7433		1
15	91958740	91964018	ENSMUSG00000116212	AC162863.2	0	8742		1
15	92049165	92342467	ENSMUSG00000055022	Cntn1	0	8367		1
15	92702386	92707955	ENSMUSG00000115858	AC101921.1	0	72246		1
15	95972239	95996129	ENSMUSG00000115049	Gm49172	0	5472		1
15	96492577	96495443	ENSMUSG00000116253	AC158769.2	0	11779		1
15	96698173	96701137	ENSMUSG00000102385	Gm38144	0	27264		1
15	96922260	96925405	ENSMUSG00000116202	AC113177.1	0	9396		1
15	97301852	97304974	ENSMUSG00000116291	AC102914.1	0	93627		1
15	97764549	97769213	ENSMUSG00000087397	Rapgef3os2	0	1388		1
15	97933285	97936095	ENSMUSG00000089233	Gm22202	0	3506		1
15	98396419	98416768	ENSMUSG00000099353	1700031M16Rik	0	3221		1
15	98949337	98955703	ENSMUSG00000072235	Tuba1a	0	898		1
15	99367529	99370135	ENSMUSG00000095635	Gm22951	0	3466		1
15	100420147	100428650	ENSMUSG00000087444	Gm5475	0	1351		1
15	101129416	101133592	ENSMUSG00000087690	Gm16031	0	12409		1
15	101775672	101788460	ENSMUSG00000056605	Krt72	0	2874		1
15	102002212	102009942	ENSMUSG00000116010	AC139844.1	0	1859		1
15	102404143	102436904	ENSMUSG00000001280	Sp1	0	5745		1
15	103101784	103106602	ENSMUSG00000101588	Gm28265	0	2799		1
16	3107851	3110585	ENSMUSG00000116441	AC131776.5	0	1016		1
16	3615852	3619291	ENSMUSG00000108336	Olfr163-ps1	0	5910		1
16	3978605	4005770	ENSMUSG00000039738	Slx4	0	31		1
16	5323536	5326157	ENSMUSG00000084573	n-R5s30	0	178644		1
16	5883355	7412026	ENSMUSG00000008658	Rbfox1	0	80357		1
16	9156770	9162834	ENSMUSG00000116123	AC136987.1	0	148167		1
16	9567398	9997560	ENSMUSG00000059003	Grin2a	0	176400		1
16	10271750	10274321	ENSMUSG00000093251	Gm22932	0	280		1
16	10911512	10916797	ENSMUSG00000095369	Gm21859	0	514		1
16	16377212	16380708	ENSMUSG00000116192	CT573014.1	0	414		1
16	17571518	17585214	ENSMUSG00000022756	Slc7a4	0	12387		1
16	21061713	21065094	ENSMUSG00000116710	AC116527.2	0	507		1
16	23090943	23094965	ENSMUSG00000116625	AC154540.1	0	3145		1
16	23105444	23114636	ENSMUSG00000022884	Eif4a2	0	246		1
16	23422922	23425735	ENSMUSG00000084439	Gm23430	0	4324		1
16	24037906	24061137	ENSMUSG00000116290	AC158397.1	0	22908		1
16	25284817	25422844	ENSMUSG00000048399	Tprg	0	17619		1
16	29577334	29655384	ENSMUSG00000038084	Opa1	0	24617		1
16	29828956	29836728	ENSMUSG00000116891	CT025592.1	0	27273		1
16	31283924	31293896	ENSMUSG00000116617	AC130815.2	0	2126		1
16	31922989	31926368	ENSMUSG00000083890	Gm15703	0	7391		1
16	32606920	32633294	ENSMUSG00000022797	Tfrc	0	107		1
16	32805483	32811706	ENSMUSG00000097256	Gm26769	0	2095		1
16	37978087	37980726	ENSMUSG00000065188	Gm25140	0	49075		1
16	49422806	49426314	ENSMUSG00000097959	Gm6931	0	58287		1
16	50920042	50922648	ENSMUSG00000094301	Gm24925	0	53244		1
16	51361952	51365832	ENSMUSG00000081453	Gm6767	0	92754		1
16	59327505	59333138	ENSMUSG00000094422	Olfr205	0	2663		1
16	61356837	61359752	ENSMUSG00000116956	CT027571.1	0	103439		1
16	64849996	64860007	ENSMUSG00000054604	Cggbp1	0	15394		1
16	68163959	68166855	ENSMUSG00000116638	CT030255.1	0	51946		1
16	75388044	75449293	ENSMUSG00000116610	AC129186.1	0	92646		1
16	75858293	76024281	ENSMUSG00000022876	Samsn1	0	31495		1
16	78539838	78578708	ENSMUSG00000022864	D16Ertd472e	0	6840		1
16	82170291	82195243	ENSMUSG00000116937	AC122817.1	0	45158		1
16	86234171	86269650	ENSMUSG00000116799	AC164425.1	0	153151		1
16	87527530	87530165	ENSMUSG00000077579	Gm24891	0	932		1
16	87620514	87623120	ENSMUSG00000064670	Gm22808	0	916		1
16	90548133	90552609	ENSMUSG00000116753	AC133505.1	0	10135		1
16	90600496	90603117	ENSMUSG00000064471	Gm23406	0	18484		1
16	90725512	90729620	ENSMUSG00000097757	Gm17518	0	1381		1
16	91943571	91946148	ENSMUSG00000099268	Gm27773	0	18453		1
16	92040677	92043274	ENSMUSG00000089293	Gm23210	0	11879		1
16	92345482	92361468	ENSMUSG00000039639	Kcne1	0	3884		1
16	96465606	96526293	ENSMUSG00000090223	Pcp4	0	6908		1
17	4632978	4637971	ENSMUSG00000116767	AC173485.1	0	4630		1
17	4944652	4948814	ENSMUSG00000116551	AC140300.1	0	18854		1
17	5480623	5484964	ENSMUSG00000116691	AC163715.1	0	7025		1
17	6077786	6087017	ENSMUSG00000034345	Gtf2h5	0	2984		1
17	6788793	6791995	ENSMUSG00000116893	AC168090.2	0	606		1
17	7314388	7317846	ENSMUSG00000116935	AC117241.2	0	2790		1
17	7428787	7432242	ENSMUSG00000116702	AC241886.2	0	8189		1
17	7702840	7705439	ENSMUSG00000094603	Gm25872	0	1842		1
17	8986333	9008819	ENSMUSG00000023873	1700010I14Rik	0	21382		1
17	12376609	12419884	ENSMUSG00000059481	Plg	0	4611		1
17	12419472	12509704	ENSMUSG00000023828	Slc22a3	0	1097		1
17	13059104	13082981	ENSMUSG00000055602	Tcp10b	0	8420		1
17	13946373	13951178	ENSMUSG00000067941	Gm7168	0	423		1
17	14277506	14405290	ENSMUSG00000023886	Smoc2	0	26708		1
17	14447571	14496291	ENSMUSG00000116801	CT010437.2	0	26510		1
17	15320932	15323882	ENSMUSG00000116647	AC154507.1	0	12934		1
17	17232872	17266563	ENSMUSG00000116802	AC129328.1	0	11238		1
17	19836565	19874706	ENSMUSG00000093426	Vmn2r-ps123	0	5967		1
17	23971626	23977230	ENSMUSG00000024124	Prss30	0	4428		1
17	26121520	26127113	ENSMUSG00000024181	Mrpl28	0	2488		1
17	27019310	27031009	ENSMUSG00000057789	Bak1	0	9792		1
17	27356097	27358655	ENSMUSG00000106215	Mir7218	0	12946		1
17	27563112	27566722	ENSMUSG00000116884	AC127341.5	0	3279		1
17	27621497	27624765	ENSMUSG00000116571	AC131800.1	0	1436		1
17	27633343	27637368	ENSMUSG00000087387	Gm15420	0	4633		1
17	28933791	28944262	ENSMUSG00000045378	Pxt1	0	539		1
17	29518781	29521790	ENSMUSG00000091614	Gm17657	0	6983		1
17	32795176	32811853	ENSMUSG00000055202	Zfp811	0	778		1
17	33979986	33982744	ENSMUSG00000092512	Gm4152	0	2657		1
17	34627533	34633626	ENSMUSG00000015476	Prrt1	0	1575		1
17	34744253	34749154	ENSMUSG00000092202	Stk19-ps1	0	7047		1
17	35249289	35251905	ENSMUSG00000098269	Mir8094	0	3296		1
17	37719808	37727720	ENSMUSG00000063994	Olfr120	0	6081		1
17	38007647	38012896	ENSMUSG00000092390	Gm20541	0	5249		1
17	42313947	42508241	ENSMUSG00000042256	Ptchd4	0	397749		1
17	44095808	44107809	ENSMUSG00000023961	Enpp4	0	19792		1
17	45600471	45604102	ENSMUSG00000079471	Mymx	0	4899		1
17	45618679	45621259	ENSMUSG00000065743	Gm25008	0	142		1
17	46426926	46432276	ENSMUSG00000023968	Crip3	0	2928		1
17	47846834	47849452	ENSMUSG00000064748	n-R5s28	0	949		1
17	47934090	47936946	ENSMUSG00000084288	Gm5228	0	14055		1
17	48002879	48005572	ENSMUSG00000082492	Gm14871	0	25281		1
17	48087632	48091420	ENSMUSG00000021545	1700067P10Rik	0	5581		1
17	49290742	49293401	ENSMUSG00000064541	Gm22978	0	13944		1
17	56715762	56724748	ENSMUSG00000002379	Ndufa11	0	3053		1
17	57145497	57151777	ENSMUSG00000019489	Cd70	0	16299		1
17	64280505	64333916	ENSMUSG00000024083	Pja2	0	1707		1
17	65255505	65542782	ENSMUSG00000045036	Tmem232	0	98907		1
17	68835136	68843638	ENSMUSG00000095407	Tmem200c	0	40138		1
17	69073683	69290489	ENSMUSG00000024044	Epb41l3	0	26285		1
17	71743057	71754885	ENSMUSG00000044375	BC027072	0	6259		1
17	72834704	72851695	ENSMUSG00000039770	Ypel5	0	10306		1
17	73998860	74001502	ENSMUSG00000088060	Gm24475	0	15262		1
17	78649413	78739196	ENSMUSG00000024077	Strn	0	9215		1
17	79352699	79358522	ENSMUSG00000097791	Gm17315	0	86279		1
17	80102937	80105542	ENSMUSG00000088276	Gm23125	0	4339		1
17	81388191	81651607	ENSMUSG00000054640	Slc8a1	0	97993		1
17	83267971	83270605	ENSMUSG00000088410	Gm24240	0	4996		1
17	83286546	83289528	ENSMUSG00000094256	Rpl21-ps7	0	73		1
17	83348931	83480861	ENSMUSG00000032624	Eml4	0	24733		1
17	85795718	85826044	ENSMUSG00000100345	Gm29418	0	50120		1
17	86838030	86841216	ENSMUSG00000099798	Gm29168	0	30985		1
17	87053194	87055825	ENSMUSG00000087736	Gm24648	0	2396		1
17	87389071	87429741	ENSMUSG00000036557	Stpg4	0	1873		1
17	88984670	89202612	ENSMUSG00000032937	Fshr	0	330789		1
18	3121992	3125412	ENSMUSG00000091539	Vmn1r238	0	8394		1
18	4163832	4182732	ENSMUSG00000024233	Lyzl1	0	107234		1
18	6763205	6790731	ENSMUSG00000073639	Rab18	0	10470		1
18	7833177	7835783	ENSMUSG00000064822	Gm24292	0	106179		1
18	9612314	9614941	ENSMUSG00000088996	Gm22765	0	15116		1
18	12959499	12962305	ENSMUSG00000089129	Gm26407	0	10101		1
18	13209202	13211808	ENSMUSG00000096288	Gm22251	0	84593		1
18	14422868	14425811	ENSMUSG00000055795	Gm5160	0	98870		1
18	25823081	25826357	ENSMUSG00000087121	Gm7847	0	179244		1
18	31908594	31913903	ENSMUSG00000044982	Sft2d3	0	5898		1
18	32238300	32270651	ENSMUSG00000024382	Ercc3	0	6950		1
18	32621420	32624056	ENSMUSG00000087715	Gm25826	0	2745		1
18	33462163	33472948	ENSMUSG00000073610	Gm10549	0	17053		1
18	33792892	33796486	ENSMUSG00000087590	Epb41l4aos	0	24694		1
18	34023720	34026280	ENSMUSG00000088501	Gm22788	0	19721		1
18	34091445	34094070	ENSMUSG00000077263	Gm24432	0	25531		1
18	34645400	34648018	ENSMUSG00000064857	n-R5s25	0	6383		1
18	46164802	46214607	ENSMUSG00000033949	Trim36	0	604		1
18	46464715	46467790	ENSMUSG00000046487	Mospd4	0	14517		1
18	47152373	47154922	ENSMUSG00000093158	Gm25036	0	50375		1
18	48043335	48048878	ENSMUSG00000059040	Eno1b	0	156137		1
18	49581196	49583849	ENSMUSG00000088904	Gm25440	0	1152		1
