Chromosome	 Peak Start	 Peak End	 Chromosome	 Gene Start	 Gene End	 Gene ID	 Gene Name	 Distance-of-Gene-to-Nearest-Peak
14	36124600	36125599	14	36043844	36150240	ENSRNOG00000002272	Lnx1	0

14	36138800	36139399	14	36043844	36150240	ENSRNOG00000002272	Lnx1	0

14	36334000	36335599	14	36212702	36544158	ENSRNOG00000026828	Scfd2	0

14	36600600	36603399	14	36664220	36668140	ENSRNOG00000056287	SNORA26	0

14	36610000	36611199	14	36664220	36668140	ENSRNOG00000056287	SNORA26	0

14	36904200	36905799	14	36966598	36973785	ENSRNOG00000053882	AABR07014897.2	0

14	36912600	36915999	14	36966598	36973785	ENSRNOG00000053882	AABR07014897.2	0

14	36961600	36964999	14	36966598	36973785	ENSRNOG00000053882	AABR07014897.2	0

14	36969000	36970399	14	36966598	36973785	ENSRNOG00000053882	AABR07014897.2	0

14	37008200	37010199	14	37080927	37111641	ENSRNOG00000002120	Spata18	0

14	37053800	37055999	14	37080927	37111641	ENSRNOG00000002120	Spata18	0

14	37068600	37070799	14	37080927	37111641	ENSRNOG00000002120	Spata18	0

14	37085400	37087399	14	37080927	37111641	ENSRNOG00000002120	Spata18	0

14	37099000	37106599	14	37080927	37111641	ENSRNOG00000002120	Spata18	0

14	37147400	37149999	14	37127443	37154398	ENSRNOG00000026585	Lrrc66	0

14	37292600	37294799	14	37210221	37297772	ENSRNOG00000002152	Dcun1d4	0

14	37319600	37321799	14	37314906	37365098	ENSRNOG00000002174	Cwh43	0

14	37781200	37781999	14	37801865	37874351	ENSRNOG00000002271	Slain2	0

14	37793200	37797199	14	37801865	37874351	ENSRNOG00000002271	Slain2	0

14	37990400	37994399	14	37915352	38028425	ENSRNOG00000002278	Tec	0

14	38110800	38111799	14	38103547	38131324	ENSRNOG00000025882	Nipal1	0

14	38134200	38136199	14	38152459	38171510	ENSRNOG00000004778	Cnga1	0

14	38316000	38317799	14	38244491	38474148	ENSRNOG00000002302	Corin	0

14	38332800	38334199	14	38244491	38474148	ENSRNOG00000002302	Corin	0

14	38417800	38420599	14	38244491	38474148	ENSRNOG00000002302	Corin	0

14	39126000	39128799	14	39151229	39232195	ENSRNOG00000002336	Gabra4	0

14	39391800	39394199	14	39658668	39798802	ENSRNOG00000002349	Gabra2	0

14	39661400	39663199	14	39658668	39798802	ENSRNOG00000002349	Gabra2	0

14	40275800	40276199	14	40285974	40289880	ENSRNOG00000061683	U6	0

14	40953800	40954799	14	41239805	41243732	ENSRNOG00000061473	SNORA17	0

14	41361800	41362799	14	41385263	41434415	ENSRNOG00000029734	LOC360933	0

14	41923600	41925399	14	42004012	42010498	ENSRNOG00000052298	Atp8a1	0

14	41929200	41930199	14	42004012	42010498	ENSRNOG00000052298	Atp8a1	0

14	42250400	42251399	14	42398406	42431860	ENSRNOG00000053303	Bend4	0

14	42316600	42317599	14	42398406	42431860	ENSRNOG00000053303	Bend4	0

14	42349400	42350999	14	42398406	42431860	ENSRNOG00000053303	Bend4	0

14	42353000	42355399	14	42398406	42431860	ENSRNOG00000053303	Bend4	0

14	42400200	42404799	14	42398406	42431860	ENSRNOG00000053303	Bend4	0

14	42444600	42446199	14	42465307	42523320	ENSRNOG00000002246	Slc30a9	0

14	42448600	42451799	14	42465307	42523320	ENSRNOG00000002246	Slc30a9	0

14	42582400	42595199	14	42711015	42717510	ENSRNOG00000051929	Phox2b	0

14	42674600	42683199	14	42711015	42717510	ENSRNOG00000051929	Phox2b	0

14	43072600	43074799	14	42762087	43076143	ENSRNOG00000002318	Limch1	0

14	43093000	43093799	14	43132718	43147273	ENSRNOG00000002343	Uchl1	0

14	43099800	43101599	14	43132718	43147273	ENSRNOG00000002343	Uchl1	0

14	43628400	43629199	14	43646061	43651118	ENSRNOG00000061611	AABR07072400.2	0

14	43634200	43637399	14	43646061	43651118	ENSRNOG00000061611	AABR07072400.2	0

14	43726400	43727999	14	43806819	43838162	ENSRNOG00000002408	Rbm47	0

14	43775600	43777999	14	43806819	43838162	ENSRNOG00000002408	Rbm47	0

14	43803000	43806199	14	43806819	43838162	ENSRNOG00000002408	Rbm47	0

14	43829000	43830999	14	43806819	43838162	ENSRNOG00000002408	Rbm47	0

14	43893400	43897999	14	43882958	43893471	ENSRNOG00000002484	Chrna9	0

14	43899800	43901999	14	43961256	43995887	ENSRNOG00000002540	Rhoh	0

14	43916200	43922799	14	43961256	43995887	ENSRNOG00000002540	Rhoh	0

14	43935200	43937599	14	43961256	43995887	ENSRNOG00000002540	Rhoh	0

14	43943800	43946399	14	43961256	43995887	ENSRNOG00000002540	Rhoh	0

14	44779200	44779799	14	44786911	44791675	ENSRNOG00000021986	AABR07015006.1	0

14	44781200	44783799	14	44786911	44791675	ENSRNOG00000021986	AABR07015006.1	0

14	44789000	44791199	14	44786911	44791675	ENSRNOG00000021986	AABR07015006.1	0

14	45064000	45065399	14	45059362	45082491	ENSRNOG00000038722	Tlr10	0

14	45108600	45112199	14	45142269	45168507	ENSRNOG00000002163	Klf3	0

14	45299800	45301999	14	45327846	45331763	ENSRNOG00000048183	Mir328b	0

14	45446400	45450599	14	45598243	45801187	ENSRNOG00000002180	Tbc1d1	0

14	45519600	45521199	14	45598243	45801187	ENSRNOG00000002180	Tbc1d1	0

14	45627600	45629199	14	45598243	45801187	ENSRNOG00000002180	Tbc1d1	0

14	45722400	45723799	14	45598243	45801187	ENSRNOG00000002180	Tbc1d1	0

14	45727200	45729799	14	45598243	45801187	ENSRNOG00000002180	Tbc1d1	0

14	45735800	45743799	14	45598243	45801187	ENSRNOG00000002180	Tbc1d1	0

14	45757000	45759599	14	45598243	45801187	ENSRNOG00000002180	Tbc1d1	0

14	45795000	45800199	14	45598243	45801187	ENSRNOG00000002180	Tbc1d1	0

14	45905600	45907799	14	45938709	45942640	ENSRNOG00000058302	SNORA17	0

14	45970000	45971799	14	45978944	46042366	ENSRNOG00000002192	Rell1	0

14	45973600	45977399	14	45978944	46042366	ENSRNOG00000002192	Rell1	0

14	46022200	46024199	14	45978944	46042366	ENSRNOG00000002192	Rell1	0

14	46054800	46056799	14	46050250	46057322	ENSRNOG00000002191	LOC498368	0

14	46124800	46126999	14	46136286	46156512	ENSRNOG00000051837	Nwd2	0

14	46133000	46135399	14	46136286	46156512	ENSRNOG00000051837	Nwd2	0

14	46138800	46143199	14	46136286	46156512	ENSRNOG00000051837	Nwd2	0

14	46148000	46151199	14	46136286	46156512	ENSRNOG00000051837	Nwd2	0

14	46180200	46181199	14	46282897	46288005	ENSRNOG00000056778	AABR07015040.1	0

14	46287600	46289399	14	46282897	46288005	ENSRNOG00000056778	AABR07015040.1	0

14	46422800	46423399	14	46520289	46524499	ENSRNOG00000056747	AABR07015055.1	0

14	46477600	46479199	14	46520289	46524499	ENSRNOG00000056747	AABR07015055.1	0

14	46669600	46673399	14	46675705	46679591	ENSRNOG00000054685	pRNA	0

14	47079400	47081399	14	47200461	47206588	ENSRNOG00000033251	Rn50_14_0474.1	0

14	47090600	47091199	14	47200461	47206588	ENSRNOG00000033251	Rn50_14_0474.1	0

14	47105400	47106199	14	47200461	47206588	ENSRNOG00000033251	Rn50_14_0474.1	0

14	47117400	47117999	14	47200461	47206588	ENSRNOG00000033251	Rn50_14_0474.1	0

14	47228200	47229799	14	47261807	47269583	ENSRNOG00000058903	AABR07015112.1	0

14	47525000	47526199	14	48166430	48173641	ENSRNOG00000057821	AABR07015165.1	0

14	47731200	47734199	14	48166430	48173641	ENSRNOG00000057821	AABR07015165.1	0

14	47987800	47989399	14	48166430	48173641	ENSRNOG00000057821	AABR07015165.1	0

14	48002200	48002999	14	48166430	48173641	ENSRNOG00000057821	AABR07015165.1	0

14	48563800	48565399	14	48629483	48680129	ENSRNOG00000051263	Rn50_14_0488.1	0

14	48993400	48995199	14	48990166	48994096	ENSRNOG00000059932	SNORA17	0

14	49544600	49545199	14	49605596	49609494	ENSRNOG00000052470	7SK	0

14	49919600	49920599	14	50364493	50368578	ENSRNOG00000060076	Metazoa_SRP	0

14	49967400	49968199	14	50364493	50368578	ENSRNOG00000060076	Metazoa_SRP	0

14	50823800	50824399	14	51435795	51440474	ENSRNOG00000022882	AABR07015294.1	0

14	50828000	50829599	14	51435795	51440474	ENSRNOG00000022882	AABR07015294.1	0

14	51335200	51339399	14	51435795	51440474	ENSRNOG00000022882	AABR07015294.1	0

14	51678800	51679599	14	51871317	51875223	ENSRNOG00000055507	U6	0

14	51727400	51728199	14	51871317	51875223	ENSRNOG00000055507	U6	0

14	51853400	51854999	14	51871317	51875223	ENSRNOG00000055507	U6	0

14	51858600	51860199	14	51871317	51875223	ENSRNOG00000055507	U6	0

14	52461600	52462599	14	52485242	52489163	ENSRNOG00000055710	SNORA17	0

14	52483800	52485799	14	52485242	52489163	ENSRNOG00000055710	SNORA17	0

14	53031600	53031999	14	53042826	53050065	ENSRNOG00000058705	AABR07015358.1	0

14	53541800	53542599	14	53768428	53775109	ENSRNOG00000056871	AABR07015394.1	0

14	53641200	53642199	14	53768428	53775109	ENSRNOG00000056871	AABR07015394.1	0

14	53846200	53847399	14	54002496	54006345	ENSRNOG00000056557	U6	0

14	54184000	54184999	14	55071700	55084851	ENSRNOG00000012367	Pcdh7	0

14	54219000	54219799	14	55071700	55084851	ENSRNOG00000012367	Pcdh7	0

14	54539600	54540999	14	55071700	55084851	ENSRNOG00000012367	Pcdh7	0

14	54541800	54543199	14	55071700	55084851	ENSRNOG00000012367	Pcdh7	0

14	54555800	54556999	14	55071700	55084851	ENSRNOG00000012367	Pcdh7	0

14	54716400	54717599	14	55071700	55084851	ENSRNOG00000012367	Pcdh7	0

14	54818000	54818399	14	55071700	55084851	ENSRNOG00000012367	Pcdh7	0

14	55097000	55099199	14	55759517	55763450	ENSRNOG00000051642	SNORA17	0

14	55130400	55132399	14	55759517	55763450	ENSRNOG00000051642	SNORA17	0

14	55153800	55154799	14	55759517	55763450	ENSRNOG00000051642	SNORA17	0

14	55173600	55174599	14	55759517	55763450	ENSRNOG00000051642	SNORA17	0

14	56421000	56421799	14	56859006	56862922	ENSRNOG00000055601	U4	0

14	56684200	56684999	14	56859006	56862922	ENSRNOG00000055601	U4	0

14	59080800	59082199	14	59197901	59327247	ENSRNOG00000002956	Stim2	0

14	59602800	59604999	14	59608134	59620283	ENSRNOG00000043124	Cckar	0

14	59841400	59844199	14	59912441	59916347	ENSRNOG00000044170	5S_rRNA	0

14	60034400	60036599	14	60056993	60073164	ENSRNOG00000051190	Smim20	0

14	60079200	60082799	14	60119869	60230234	ENSRNOG00000004932	Sel1l3	0

14	60222600	60224199	14	60119869	60230234	ENSRNOG00000004932	Sel1l3	0

14	60282000	60286799	14	60345713	60360056	ENSRNOG00000054521	AABR07015510.2	0

14	60308800	60310999	14	60345713	60360056	ENSRNOG00000054521	AABR07015510.2	0

14	60323200	60324599	14	60345713	60360056	ENSRNOG00000054521	AABR07015510.2	0

14	60411600	60416199	14	60471462	60507103	ENSRNOG00000004130	Anapc4	0

14	60434400	60435399	14	60471462	60507103	ENSRNOG00000004130	Anapc4	0

14	60444200	60449599	14	60471462	60507103	ENSRNOG00000004130	Anapc4	0

14	60461200	60463399	14	60471462	60507103	ENSRNOG00000004130	Anapc4	0

14	60648600	60650599	14	60654386	60688458	ENSRNOG00000049244	Sepsecs	0

14	60699000	60701599	14	60761109	60796616	ENSRNOG00000003887	Lgi2	0

14	60780400	60783399	14	60761109	60796616	ENSRNOG00000003887	Lgi2	0

14	60812200	60813799	14	60854689	60952588	ENSRNOG00000024454	Ccdc149	0

14	60841400	60846599	14	60854689	60952588	ENSRNOG00000024454	Ccdc149	0

14	60962200	60968399	14	60958092	60967624	ENSRNOG00000003869	Sod3	0

14	60985800	60986999	14	60986370	60990301	ENSRNOG00000055511	SNORA70	0

14	61032800	61034799	14	61098148	61112824	ENSRNOG00000061322	AABR07015517.3	0

14	61076200	61078199	14	61098148	61112824	ENSRNOG00000061322	AABR07015517.3	0

14	61078800	61080199	14	61098148	61112824	ENSRNOG00000061322	AABR07015517.3	0

14	62157200	62158799	14	62154544	62158442	ENSRNOG00000049999	AABR07015531.1	0

14	62470400	62472999	14	62548692	62552621	ENSRNOG00000053119	SNORA17	0

14	62656200	62657199	14	62671135	62678178	ENSRNOG00000058778	AABR07015547.1	0

14	62747400	62747999	14	63092420	63187509	ENSRNOG00000004473	Ppargc1a	0

14	63438000	63439399	14	63402108	63440883	ENSRNOG00000055015	AABR07015559.1	0

14	63893800	63895799	14	64390293	64538470	ENSRNOG00000024634	Gba3	0

14	63989200	63990599	14	64390293	64538470	ENSRNOG00000024634	Gba3	0

14	64033600	64034999	14	64390293	64538470	ENSRNOG00000024634	Gba3	0

14	64165800	64166199	14	64390293	64538470	ENSRNOG00000024634	Gba3	0

14	64325600	64325999	14	64390293	64538470	ENSRNOG00000024634	Gba3	0

14	64328200	64329599	14	64390293	64538470	ENSRNOG00000024634	Gba3	0

14	64330400	64331599	14	64390293	64538470	ENSRNOG00000024634	Gba3	0

14	64390200	64391799	14	64390293	64538470	ENSRNOG00000024634	Gba3	0

14	64604200	64605799	14	64683493	64786997	ENSRNOG00000004279	Adgra3	0

14	64685600	64687399	14	64683493	64786997	ENSRNOG00000004279	Adgra3	0

14	64866400	64868199	14	65152094	65156313	ENSRNOG00000048944	Ifitm3	0

14	67679000	67679599	14	68164610	68173929	ENSRNOG00000060489	AABR07015639.1	0

14	67706800	67707799	14	68164610	68173929	ENSRNOG00000060489	AABR07015639.1	0

14	67763000	67763999	14	68164610	68173929	ENSRNOG00000060489	AABR07015639.1	0

14	67899800	67900999	14	68164610	68173929	ENSRNOG00000060489	AABR07015639.1	0

14	68124400	68126999	14	68164610	68173929	ENSRNOG00000060489	AABR07015639.1	0

14	68540200	68541199	14	68599741	68611197	ENSRNOG00000059908	AABR07015647.1	0

14	68991600	68992199	14	69508371	69513453	ENSRNOG00000059284	AABR07015674.1	0

14	69502600	69510999	14	69508371	69513453	ENSRNOG00000059284	AABR07015674.1	0

14	69635200	69637199	14	69796856	69897884	ENSRNOG00000003787	Lcorl	0

14	69940800	69941199	14	70012454	70086643	ENSRNOG00000003704	Fam184b	0

14	70142400	70143599	14	70150483	70163924	ENSRNOG00000027195	Clrn2	0

14	71280400	71280999	14	71307575	71312573	ENSRNOG00000053383	AABR07015705.1	0

14	71307800	71308399	14	71307575	71312573	ENSRNOG00000053383	AABR07015705.1	0

14	71363400	71366399	14	71420783	71463118	ENSRNOG00000003174	Tapt1	0

14	71490800	71491799	14	71501606	71517029	ENSRNOG00000061697	AC134757.1	0

14	71528800	71539399	14	71529763	71637917	ENSRNOG00000003098	Prom1	0

14	71620800	71622799	14	71529763	71637917	ENSRNOG00000003098	Prom1	0

14	71653800	71656399	14	71708541	71714275	ENSRNOG00000026046	AC094298.1	0

14	71665200	71666399	14	71708541	71714275	ENSRNOG00000026046	AC094298.1	0

14	71709200	71712799	14	71708541	71714275	ENSRNOG00000026046	AC094298.1	0

14	71751200	71755199	14	71714769	71757972	ENSRNOG00000003069	Cd38	0

14	71761000	71763199	14	71798151	71817823	ENSRNOG00000003064	Bst1	0

14	72882600	72884399	14	72885738	72949807	ENSRNOG00000057056	Rab5a	0

14	73592800	73593399	14	73671453	73675882	ENSRNOG00000029107	RGD1561694	0

14	73713200	73713799	14	73734837	73792156	ENSRNOG00000050437	Bod1l1	0

14	73858600	73859599	14	73885913	73963702	ENSRNOG00000017074	Rab28	0

14	74028400	74030999	14	74094170	74098446	ENSRNOG00000033640	LOC679766	0

14	74194800	74195599	14	74322043	74330094	ENSRNOG00000060498	AABR07015761.1	0

14	74276400	74278199	14	74322043	74330094	ENSRNOG00000060498	AABR07015761.1	0

14	74410000	74411599	14	75226174	75230068	ENSRNOG00000052324	Y_RNA	0

14	74513400	74516799	14	75226174	75230068	ENSRNOG00000052324	Y_RNA	0

14	74637800	74639399	14	75226174	75230068	ENSRNOG00000052324	Y_RNA	0

14	75019600	75021199	14	75226174	75230068	ENSRNOG00000052324	Y_RNA	0

14	75623600	75624199	14	75762575	75766481	ENSRNOG00000058212	U6	0

14	75707000	75708399	14	75762575	75766481	ENSRNOG00000058212	U6	0

14	75984400	75986599	14	76145275	76156619	ENSRNOG00000054226	AABR07015783.1	0

14	76304600	76306799	14	76472570	76478843	ENSRNOG00000059384	AABR07015791.1	0

14	76492400	76493599	14	76654011	76833661	ENSRNOG00000051169	Clnk	0

14	76654000	76654999	14	76654011	76833661	ENSRNOG00000051169	Clnk	0

14	76673400	76675799	14	76654011	76833661	ENSRNOG00000051169	Clnk	0

14	76676600	76679199	14	76654011	76833661	ENSRNOG00000051169	Clnk	0

14	76698000	76700599	14	76654011	76833661	ENSRNOG00000051169	Clnk	0

14	76710600	76712599	14	76654011	76833661	ENSRNOG00000051169	Clnk	0

14	76773600	76775199	14	76654011	76833661	ENSRNOG00000051169	Clnk	0

14	76934000	76941199	14	76986619	77024226	ENSRNOG00000028498	Wdr1	0

14	76944200	76945999	14	76986619	77024226	ENSRNOG00000028498	Wdr1	0

14	76967400	76972999	14	76986619	77024226	ENSRNOG00000028498	Wdr1	0

14	77063800	77086399	14	77064203	77193202	ENSRNOG00000005302	Slc2a9	0

14	77087200	77100399	14	77064203	77193202	ENSRNOG00000005302	Slc2a9	0

14	77104800	77111999	14	77064203	77193202	ENSRNOG00000005302	Slc2a9	0

14	77128200	77146799	14	77064203	77193202	ENSRNOG00000005302	Slc2a9	0

14	77147400	77155799	14	77064203	77193202	ENSRNOG00000005302	Slc2a9	0

14	77156400	77171399	14	77064203	77193202	ENSRNOG00000005302	Slc2a9	0

14	77172400	77194599	14	77064203	77193202	ENSRNOG00000005302	Slc2a9	0

14	77195200	77210399	14	77220079	77225306	ENSRNOG00000005338	Drd5	0

14	77211000	77235199	14	77220079	77225306	ENSRNOG00000005338	Drd5	0

14	77256800	77267799	14	77235778	77267029	ENSRNOG00000028423	Otop1	0

14	77351800	77358799	14	77376962	77402496	ENSRNOG00000005700	Nsg1	0

14	77558000	77582999	14	77651474	77671904	ENSRNOG00000054201	AABR07015800.1	0

14	77621400	77653399	14	77651474	77671904	ENSRNOG00000054201	AABR07015800.1	0

14	77654000	77664199	14	77651474	77671904	ENSRNOG00000054201	AABR07015800.1	0

14	77679400	77690199	14	77708940	77716559	ENSRNOG00000006876	Msx1	0

14	77691600	77750599	14	77708940	77716559	ENSRNOG00000006876	Msx1	0

14	77787400	77795599	14	77804630	77813447	ENSRNOG00000028108	Cytl1	0

14	77814400	77817599	14	77826100	78098419	ENSRNOG00000031397	Stk32b	0

14	77834600	77839199	14	77826100	78098419	ENSRNOG00000031397	Stk32b	0

14	77854600	77856599	14	77826100	78098419	ENSRNOG00000031397	Stk32b	0

14	77896200	77901399	14	77826100	78098419	ENSRNOG00000031397	Stk32b	0

14	77922600	77934999	14	77826100	78098419	ENSRNOG00000031397	Stk32b	0

14	77976600	77977599	14	77826100	78098419	ENSRNOG00000031397	Stk32b	0

14	77993600	77998199	14	77826100	78098419	ENSRNOG00000031397	Stk32b	0

14	77998800	78006599	14	77826100	78098419	ENSRNOG00000031397	Stk32b	0

14	78019000	78025599	14	77826100	78098419	ENSRNOG00000031397	Stk32b	0

14	78078400	78083799	14	77826100	78098419	ENSRNOG00000031397	Stk32b	0

14	78095800	78099199	14	77826100	78098419	ENSRNOG00000031397	Stk32b	0

14	78107600	78121799	14	78129249	78215231	ENSRNOG00000007025	Evc2	0

14	78130800	78142399	14	78129249	78215231	ENSRNOG00000007025	Evc2	0

14	78143400	78148799	14	78129249	78215231	ENSRNOG00000007025	Evc2	0

14	78156600	78168599	14	78129249	78215231	ENSRNOG00000007025	Evc2	0

14	78170400	78172399	14	78129249	78215231	ENSRNOG00000007025	Evc2	0

14	78174200	78180399	14	78129249	78215231	ENSRNOG00000007025	Evc2	0

14	78193800	78195999	14	78129249	78215231	ENSRNOG00000007025	Evc2	0

14	78196800	78204399	14	78129249	78215231	ENSRNOG00000007025	Evc2	0

14	78205000	78217799	14	78129249	78215231	ENSRNOG00000007025	Evc2	0

14	78218600	78221799	14	78210335	78253766	ENSRNOG00000007564	Evc	0

14	78222800	78228599	14	78210335	78253766	ENSRNOG00000007564	Evc	0

14	78229200	78232799	14	78210335	78253766	ENSRNOG00000007564	Evc	0

14	78235000	78247799	14	78210335	78253766	ENSRNOG00000007564	Evc	0

14	78248400	78253399	14	78210335	78253766	ENSRNOG00000007564	Evc	0

14	78274600	78275999	14	78266431	78312233	ENSRNOG00000004781	Crmp1	0

14	78277400	78280199	14	78266431	78312233	ENSRNOG00000004781	Crmp1	0

14	78370800	78372599	14	78359182	78381125	ENSRNOG00000038427	Gm1043	0

14	78409400	78414399	14	78424460	78472780	ENSRNOG00000004998	Jakmip1	0

14	78491800	78493999	14	78546047	78549951	ENSRNOG00000043857	AABR07015814.1	0

14	78513400	78525199	14	78546047	78549951	ENSRNOG00000043857	AABR07015814.1	0

14	78694800	78696199	14	78678714	78905363	ENSRNOG00000058202	Ppp2r2c	0

14	78930400	78932199	14	78936603	78965461	ENSRNOG00000061779	Man2b2	0

14	79535200	79589399	14	79535611	79912833	ENSRNOG00000007033	Sorcs2	0

14	79660600	79664799	14	79535611	79912833	ENSRNOG00000007033	Sorcs2	0

14	79781800	79783799	14	79535611	79912833	ENSRNOG00000007033	Sorcs2	0

14	79785600	79789599	14	79535611	79912833	ENSRNOG00000007033	Sorcs2	0

14	79790200	79795399	14	79535611	79912833	ENSRNOG00000007033	Sorcs2	0

14	79801200	79824399	14	79535611	79912833	ENSRNOG00000007033	Sorcs2	0

14	79880200	79890599	14	79535611	79912833	ENSRNOG00000007033	Sorcs2	0

14	80164400	80167199	14	80044578	80172772	ENSRNOG00000007882	Ablim2	0

14	80185400	80188799	14	80192415	80229714	ENSRNOG00000007993	Sh3tc1	0

14	80190000	80195199	14	80192415	80229714	ENSRNOG00000007993	Sh3tc1	0

14	80213200	80215799	14	80192415	80229714	ENSRNOG00000007993	Sh3tc1	0

14	80218000	80224399	14	80192415	80229714	ENSRNOG00000007993	Sh3tc1	0

14	80225400	80229199	14	80192415	80229714	ENSRNOG00000007993	Sh3tc1	0

14	80244000	80257399	14	80244840	80277034	ENSRNOG00000008182	Htra3	0

14	80258600	80264799	14	80244840	80277034	ENSRNOG00000008182	Htra3	0

14	80275400	80286199	14	80244840	80277034	ENSRNOG00000008182	Htra3	0

14	80388600	80393999	14	80399701	80426745	ENSRNOG00000008947	Cpz	0

14	80394600	80468999	14	80399701	80426745	ENSRNOG00000008947	Cpz	0

14	80637200	80638399	14	80677967	80684038	ENSRNOG00000054319	Smtn	0

14	80650200	80652399	14	80677967	80684038	ENSRNOG00000054319	Smtn	0

14	80779200	80783799	14	80901821	80911527	ENSRNOG00000054929	AABR07072414.1	0

14	80868800	80875199	14	80901821	80911527	ENSRNOG00000054929	AABR07072414.1	0

14	80875800	80888999	14	80901821	80911527	ENSRNOG00000054929	AABR07072414.1	0

14	80965200	80976999	14	80966403	80976756	ENSRNOG00000009572	Hgfac	0

14	80978600	80981599	14	80974822	81057206	ENSRNOG00000030568	Rgs12	0

14	81435800	81439999	14	81434949	81476252	ENSRNOG00000013747	Sh3bp2	0

14	81442600	81448999	14	81434949	81476252	ENSRNOG00000013747	Sh3bp2	0

14	81701400	81705999	14	81686521	81728481	ENSRNOG00000058434	Cfap99	0

14	81928800	81929799	14	81855437	82038247	ENSRNOG00000027929	Poln	0

14	81983400	81984399	14	81855437	82038247	ENSRNOG00000027929	Poln	0

14	81985200	81986199	14	81855437	82038247	ENSRNOG00000027929	Poln	0

14	82025400	82027599	14	81855437	82038247	ENSRNOG00000027929	Poln	0

14	82030800	82037399	14	81855437	82038247	ENSRNOG00000027929	Poln	0

14	82274000	82304599	14	82272570	82291006	ENSRNOG00000016818	Fgfr3	0

14	82305200	82331199	14	82319260	82323163	ENSRNOG00000055144	U6	0

14	82343000	82344599	14	82335824	82350979	ENSRNOG00000017259	Tacc3	0
